설치장소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,세부위치,휴지통종류,관리기관명,관리기관전화번호,데이터기준일자
도로변(구로동로 96-1),서울특별시,구로구,서울특별시 구로구 구로동로 96-1,서울특별시 구로구 구로동 738-65,37.48731314,126.8851802,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
도로변(구로동로 108),서울특별시,구로구,서울특별시 구로구 구로동로 108,서울특별시 구로구 구로동 737-1,37.48825257,126.8848511,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
농협구로지점,서울특별시,구로구,서울특별시 구로구 구로동로 124,서울특별시 구로구 구로동 732-3,37.48963242,126.8845363,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
기업은행 남구로,서울특별시,구로구,서울특별시 구로구 구로동로 126-2,서울특별시 구로구 구로동 732-1,37.48993123,126.8845698,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
도로변(구로중앙로28길 66)(1),서울특별시,구로구,서울특별시 구로구 구로중앙로28길 66,서울특별시 구로구 구로동 109-4,37.50010311,126.8893378,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
도로변(구로중앙로28길 66)(2),서울특별시,구로구,서울특별시 구로구 구로중앙로28길 66,서울특별시 구로구 구로동 109-4,37.50010311,126.8893378,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
아름제일병원,서울특별시,구로구,서울특별시 구로구 새말로 94,서울특별시 구로구 구로동 25,37.50547022,126.8904984,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스정류소(17293)(1),서울특별시,구로구,서울특별시 구로구 구로중앙로 68,서울특별시 구로구 구로동 100-8,37.49586031,126.8888073,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스정류소(17293)(2),서울특별시,구로구,서울특별시 구로구 구로중앙로 68,서울특별시 구로구 구로동 100-8,37.49586031,126.8888073,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
NC백화점 신구로점(1),서울특별시,구로구,서울특별시 구로구 구로중앙로 152,서울특별시 구로구 구로동 573,37.50116014,126.882773,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
NC백화점 신구로점(2),서울특별시,구로구,서울특별시 구로구 구로중앙로 152,서울특별시 구로구 구로동 573,37.50116014,126.882773,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
성호메이플아파트(1),서울특별시,구로구,서울특별시 구로구 가마산로 283,서울특별시 구로구 구로동 104-9,37.49690482,126.8913849,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
성호메이플아파트(2),서울특별시,구로구,서울특별시 구로구 가마산로 283,서울특별시 구로구 구로동 104-9,37.49690482,126.8913849,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
남원가마솥추어탕,서울특별시,구로구,서울특별시 구로구 새말로 81,서울특별시 구로구 구로동 8-14,37.50514257,126.8889085,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
구로고등학교,서울특별시,구로구,서울특별시 구로구 가마산로27길 45,서울특별시 구로구 구로동 105-1,37.49884008,126.8903092,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
대성스카이렉스아파트(1),서울특별시,구로구,서울특별시 구로구 공원로 27,서울특별시 구로구 구로동 107-9,37.49939719,126.8910091,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
상신운수,서울특별시,구로구,서울특별시 구로구 공원로 51,서울특별시 구로구 구로동 110-2,37.50131998,126.8893996,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
삼각어린이공원,서울특별시,구로구,서울특별시 구로구 공원로6길,서울특별시 구로구 구로동 47,37.50135772,126.8920128,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
한국SGI,서울특별시,구로구,서울특별시 구로구 공원로 54,서울특별시 구로구 구로동 45-9,37.50259229,126.8901814,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
신도림역2번(택시),서울특별시,구로구,서울특별시 구로구 새말로 111,서울특별시 구로구 구로동 1-4,37.50786379,126.8922179,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
신도림역,서울특별시,구로구,서울특별시 구로구 새말로 117-6,서울특별시 구로구 구로동 3-55,37.5074418,126.8922686,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
신도림역2번(신호등),서울특별시,구로구,서울특별시 구로구 새말로 111,서울특별시 구로구 구로동 1-4,37.50786379,126.8922179,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
신도림역2번(자전거),서울특별시,구로구,서울특별시 구로구 새말로 111,서울특별시 구로구 구로동 1-4,37.50786379,126.8922179,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
구로미래도서관,서울특별시,구로구,서울특별시 구로구 새말로 111,서울특별시 구로구 구로동 1-4,37.50786379,126.8922179,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
도로변(경인로 572),서울특별시,구로구,서울특별시 구로구 경인로 572,서울특별시 구로구 구로동 603-9,37.50330627,126.8810839,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스정류장(17863),서울특별시,구로구,서울특별시 구로구 구로중앙로28길 65,서울특별시 구로구 구로동 111-16,37.50047025,126.8889323,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
구로보건소,서울특별시,구로구,서울특별시 구로구 구로중앙로28길 66,서울특별시 구로구 구로동 109-4,37.500164,126.8893378,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
장성빌딩,서울특별시,구로구,서울특별시 구로구 구로중앙로 108,서울특별시 구로구 구로동 514-2,37.49850642,126.8863775,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
도로변(구로동 3-64),서울특별시,구로구,,서울특별시 구로구 구로동 3-64,37.50726447,126.89282,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
대성스카이렉스아파트(2),서울특별시,구로구,서울특별시 구로구 공원로 27,서울특별시 구로구 구로동 107-9,37.49939719,126.8910091,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
수궁동주민센터(1),서울특별시,구로구,서울특별시 구로구 오리로15길 32,서울특별시 구로구 궁동 213-42,37.4938915,126.8314768,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
수궁동주민센터(2),서울특별시,구로구,서울특별시 구로구 오리로15길 32,서울특별시 구로구 궁동 213-42,37.4938915,126.8314768,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
보현정사 앞,서울특별시,구로구,서울특별시 구로구 오리로 1307,서울특별시 구로구 궁동 278-4,37.49809846,126.8289553,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
DC마트 앞,서울특별시,구로구,서울특별시 구로구 오리로 1293,서울특별시 구로구 궁동 283-5,37.49688156,126.8292071,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
현대카공업사 앞,서울특별시,구로구,서울특별시 구로구 오리로 1286,서울특별시 구로구 궁동 170-11,37.49627786,126.8299962,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
연세중앙교회 정문,서울특별시,구로구,서울특별시 구로구 궁동 199-26,,37.493509,126.835896,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
도로변(부일로15길 4),서울특별시,구로구,서울특별시 구로구 부일로15길 4,서울특별시 구로구 궁동 189-25,37.49351635,126.834427,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
24시 뼈다귀감자탕 건너편(1),서울특별시,구로구,서울특별시 구로구 부일로 957,서울특별시 구로구 궁동 202-6,37.49340026,126.8336922,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
24시 뼈다귀감자탕 건너편(2),서울특별시,구로구,서울특별시 구로구 부일로 957,서울특별시 구로구 궁동 202-6,37.49340026,126.8336922,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
우신중고교입구삼거리,서울특별시,구로구,서울특별시 구로구 부일로 917,서울특별시 구로구 궁동 230,37.49490231,126.8263536,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
온수역 6번출구,서울특별시,구로구,서울특별시 구로구 부일로 868-1,서울특별시 구로구 온수동 119-4,37.49254526,126.8235425,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
기업은행 앞 횡단보도,서울특별시,구로구,서울특별시 구로구 부일로 869,서울특별시 구로구 온수동 11-1,37.49294292,126.823634,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
"엘림공인중개사, 월드빌라 맞은편",서울특별시,구로구,서울특별시 구로구 부일로 861,서울특별시 구로구 온수동 18-12,37.49265356,126.822945,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
온수힐스테이트 버스 회차장,서울특별시,구로구,서울특별시 구로구 부일로9길 133,서울특별시 구로구 온수동 141,37.49690229,126.8221862,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
온수역 남부광장 돌돌치킨 앞(1),서울특별시,구로구,서울특별시 구로구 경인로3길 77,서울특별시 구로구 온수동 52,37.49173696,126.823542,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
온수역 남부광장 돌돌치킨 앞(2),서울특별시,구로구,서울특별시 구로구 경인로3길 77,서울특별시 구로구 온수동 52,37.49173696,126.823542,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
대림12차아파트(1),서울특별시,구로구,서울특별시 구로구 신도림로 16,서울특별시 구로구 신도림동 642,37.50512282,126.882191,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
대림12차아파트(2),서울특별시,구로구,서울특별시 구로구 신도림로 16,서울특별시 구로구 신도림동 642,37.50512282,126.882191,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
파리바게트 앞(1),서울특별시,구로구,서울특별시 구로구 신도림로 2,서울특별시 구로구 신도림동 400-3,37.50559462,126.8772754,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
파리바게트 앞(2),서울특별시,구로구,서울특별시 구로구 신도림로 2,서울특별시 구로구 신도림동 400-3,37.50559462,126.8772754,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
신도림중학교,서울특별시,구로구,서울특별시 구로구 신도림로 78,서울특별시 구로구 신도림동 645,37.50938921,126.8847002,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스정류장(17475),서울특별시,구로구,서울특별시 구로구 신도림로 67,서울특별시 구로구 신도림동 306-13,37.50992411,126.8820265,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
신도림아이파크아파트,서울특별시,구로구,,서울특별시 구로구 신도림동 329-2,37.51198142,126.8881747,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
도로변(신도림로 40),서울특별시,구로구,서울특별시 구로구 신도림로 40,서울특별시 구로구 신도림동 390-68,37.50777999,126.8805952,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
성관빌딩 파리바게트 앞,서울특별시,구로구,서울특별시 구로구 신도림로19길 7,서울특별시 구로구 신도림동 649,37.51120297,126.8844703,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
대림3차아파트(1),서울특별시,구로구,서울특별시 구로구 신도림로 11,서울특별시 구로구 신도림동 691,37.50727521,126.878181,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
대림3차아파트(2),서울특별시,구로구,서울특별시 구로구 신도림로 11,서울특별시 구로구 신도림동 691,37.50727521,126.878181,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
디큐브시티아파트,서울특별시,구로구,서울특별시 구로구 경인로,서울특별시 구로구 신도림동 432-30,37.50623763,126.8853921,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스전용차로(1),서울특별시,구로구,,서울특별시 구로구 신도림동 350-2,37.50862717,126.8876382,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스전용차로(2),서울특별시,구로구,,서울특별시 구로구 신도림동 350-2,37.50862717,126.8876382,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스전용차로(3),서울특별시,구로구,,서울특별시 구로구 신도림동 350-2,37.50862717,126.8876382,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스전용차로(4),서울특별시,구로구,,서울특별시 구로구 신도림동 350-2,37.50862717,126.8876382,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스전용차로(5),서울특별시,구로구,,서울특별시 구로구 신도림동 413-2,37.5056427,126.8834977,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스전용차로(6),서울특별시,구로구,,서울특별시 구로구 신도림동 413-2,37.5056427,126.8834977,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스전용차로(7),서울특별시,구로구,,서울특별시 구로구 신도림동 413-2,37.5056427,126.8834977,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
푸르지오상가앞,서울특별시,구로구,서울특별시 구로구 경인로 661,,37.50904922,126.8869873,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
연길순희냉면,서울특별시,구로구,서울특별시 구로구 우마길 10-2,,37.48185313,126.887875,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
뽑기대륙,서울특별시,구로구,서울특별시 구로구 우마길 23,,37.48090307,126.888878,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
연변냉면,서울특별시,구로구,서울특별시 구로구 우마길 19,,37.48124676,126.8885862,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
문화의거리,서울특별시,구로구,서울특별시 구로구 구로동로 12,,37.48284325,126.887327,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
초원양꼬치,서울특별시,구로구,서울특별시 구로구 우마길 23,,37.48090307,126.888878,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
도로변(오류1동 주민센터 앞),서울특별시,구로구,서울특별시 구로구 경인로27길 7,,37.49707073,126.8450908,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
도로변(하이축산 앞),서울특별시,구로구,서울특별시 구로구 경인로 217,,37.49672189,126.8449439,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
한신플러스타운 아파트,서울특별시,구로구,서울특별시 구로구 고척로 52,,37.49856841,126.8404707,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스정류장(17307),서울특별시,구로구,서울특별시 구로구 고척로 6-1,서울특별시 구로구 오류동 9-190,37.49542213,126.840901,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스정류소(오류지구대정류장)(1),서울특별시,구로구,서울특별시 구로구 경인로 161,서울특별시 구로구 오류동 81-91,37.49439186,126.8394568,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스정류소(오류지구대정류장)(2),서울특별시,구로구,서울특별시 구로구 경인로 161,서울특별시 구로구 오류동 81-91,37.49439186,126.8394568,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스정류소(씨티월드정류장)(1),서울특별시,구로구,서울특별시 구로구 경인로 176-4,서울특별시 구로구 오류동 6-303,37.49446439,126.8407215,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스정류소(씨티월드정류장)(2),서울특별시,구로구,서울특별시 구로구 경인로 176-4,서울특별시 구로구 오류동 6-303,37.49446439,126.8407215,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
도로변(블루클럽 앞)(1),서울특별시,구로구,서울특별시 구로구 경인로 196,서울특별시 구로구 오류동 48-1,37.49538169,126.8429307,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
도로변(블루클럽 앞)(2),서울특별시,구로구,서울특별시 구로구 경인로 196,서울특별시 구로구 오류동 48-1,37.49538169,126.8429307,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
천왕이펜하우스,서울특별시,구로구,,서울특별시 구로구 천왕동 282-10,37.48532517,126.8377231,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스정류장(17399),서울특별시,구로구,,서울특별시 구로구 천왕동 12-39,37.48371087,126.841287,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스정류장(17397),서울특별시,구로구,,서울특별시 구로구 천왕동 11-17,37.48360686,126.841003,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스정류장(17205),서울특별시,구로구,서울특별시 구로구 오류로 66,서울특별시 구로구 오류동 156-28,37.49048756,126.8408736,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
오류소공원 내(1),서울특별시,구로구,서울특별시 구로구 오류로 86,서울특별시 구로구 오류동 134-1,37.49246153,126.8409746,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
오류소공원 내(2),서울특별시,구로구,서울특별시 구로구 오류로 86,서울특별시 구로구 오류동 134-1,37.49246153,126.8409746,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
오류동역2번출구 자전거보관소 옆,서울특별시,구로구,,서울특별시 구로구 오류동 332-36,37.4934436,126.842968,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스정류장(17203),서울특별시,구로구,,서울특별시 구로구 오류동 169-3,37.48822079,126.839713,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
도로변(항동 115-2),서울특별시,구로구,,서울특별시 구로구 항동 115-2,37.48020766,126.822536,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스정류장(17362),서울특별시,구로구,,서울특별시 구로구 항동 113-5,37.47982718,126.822111,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
도로변(항동 82-7),서울특별시,구로구,,서울특별시 구로구 항동 82-7,37.48177404,126.8246193,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스정류장(17363),서울특별시,구로구,,서울특별시 구로구 항동 88-2,37.48135478,126.824877,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
도로변(항동 204-2),서울특별시,구로구,,서울특별시 구로구 항동 204-2,37.4769908,126.8195,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
도로변(항동 169-1),서울특별시,구로구,,서울특별시 구로구 항동 169-1,37.478369,126.823641,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
도로변(항동 100-14),서울특별시,구로구,,서울특별시 구로구 항동 100-14,37.48130537,126.8216787,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
하버라인2단지,서울특별시,구로구,서울특별시 구로구 연동로 240,서울특별시 구로구 항동 9-1,37.48196844,126.8236695,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
마이홈고시원,서울특별시,구로구,서울특별시 구로구 경인로47길 49,서울특별시 구로구 고척동 53-2,37.50116963,126.865405,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
양떼목장,서울특별시,구로구,서울특별시 구로구 경인로47길 50,서울특별시 구로구 고척동 52-242,37.5013741,126.8655701,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
경인로,서울특별시,구로구,서울특별시 구로구 새말로4길 27,서울특별시 구로구 구로동 572-29,37.50112484,126.883602,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
새말로김치찌개삼겹살,서울특별시,구로구,서울특별시 구로구 새말로 18-53,서울특별시 구로구 구로동 572-22,37.50116412,126.88349,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
2차동부아파트,서울특별시,구로구,서울특별시 구로구 경인로 248-14,서울특별시 구로구 오류동 336,37.49755995,126.8478786,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
황비홍,서울특별시,구로구,서울특별시 구로구 경인로 176-4,서울특별시 구로구 오류동 6-303,37.49446439,126.840732,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
해츠빌,서울특별시,구로구,서울특별시 구로구 오류로 104,서울특별시 구로구 오류동 76-2,37.49394797,126.8405467,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
레지던스,서울특별시,구로구,서울특별시 구로구 경인로22길 48-1,서울특별시 구로구 오류동 56-49,37.4961806,126.846457,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
오류중앙재활의학과의원,서울특별시,구로구,서울특별시 구로구 경인로 159,서울특별시 구로구 오류동 81-30,37.49426611,126.8391462,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
천왕역(1),서울특별시,구로구,서울특별시 구로구 오류로 20,서울특별시 구로구 천왕동 280-12,37.48639966,126.839547,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
천왕역(2),서울특별시,구로구,,서울특별시 구로구 천왕동 14-41,37.48682194,126.838774,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
푸른수목원,서울특별시,구로구,,서울특별시 구로구 항동 9-1,37.48196844,126.8236695,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스정류장(17229),서울특별시,구로구,서울특별시 구로구 시흥대로 563,서울특별시 구로구 구로동 1125-5,37.48339166,126.9014243,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
공원,서울특별시,구로구,서울특별시 구로구 경인로 673-1,,37.50984687,126.889001,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
버스정류장(17775),서울특별시,구로구,,서울특별시 구로구 신도림동 350-2,37.50862717,126.8876382,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
구로디지털단지역,서울특별시,구로구,서울특별시 구로구 디지털로32나길 35,서울특별시 구로구 구로동 1124-44,37.48471269,126.900872,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
도로변(개봉동 199-4),서울특별시,구로구,,서울특별시 구로구 개봉동 199-4,37.49380798,126.8597648,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
오류동역,서울특별시,구로구,서울특별시 구로구 서해안로 2311,서울특별시 구로구 오류동 85-12,37.49255807,126.8413421,,일반쓰레기,서울특별시 구로구청 청소행정과,02-860-2918,2024-12-26
