설치장소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,세부위치,휴지통종류,관리기관명,관리기관전화번호,데이터기준일자
동일로163길 (2),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (3),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (4),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (5),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (6),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (7),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (8),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (9),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (10),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (11),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (12),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (13),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (14),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (15),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (16),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (17),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (18),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (19),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (20),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (21),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (22),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (23),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (24),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (25),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (26),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (27),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (28),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (29),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (30),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (1),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (2),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (3),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (4),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (5),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (6),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (7),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (8),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (9),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (10),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (11),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (12),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (13),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (14),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (15),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (16),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (17),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (18),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (19),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (20),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (21),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (22),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (23),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (24),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (25),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (26),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (27),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (28),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (29),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
사가정로51길 (30),서울특별시,중랑구,서울특별시 중랑구 사가정로51길,,37.58234425,127.0879116,사가정51길 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
겸재로 263,서울특별시,중랑구,서울특별시 중랑구 겸재로 263,서울특별시 중랑구 망우동 531-35,37.59066591,127.0967783,전주식당 앞,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
망우로 530-2,서울특별시,중랑구,서울특별시 중랑구 망우로 530-2,,37.59733286,127.0907978,샬롬 중화요리 앞,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
용마산로99길 9,서울특별시,중랑구,서울특별시 중랑구 용마산로99길 9,서울특별시 중랑구 망우동 531-24,37.59187831,127.0974317,GS25 앞,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
용마공원로 455,서울특별시,중랑구,서울특별시 중랑구 용마공원로 455,,37.59274083,127.1018376,술술타임 앞,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
용마공원로2길 7,서울특별시,중랑구,서울특별시 중랑구 용마공원로2길 7,서울특별시 중랑구 망우동 409-23,37.59450582,127.1005141,망우찜쌈밥 앞,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
용마산로 448,서울특별시,중랑구,서울특별시 중랑구 용마산로 448,서울특별시 중랑구 망우동 442-21,37.59115319,127.098052,참존 앞,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
용마산로 480,서울특별시,중랑구,서울특별시 중랑구 용마산로 480,서울특별시 중랑구 망우동 411-3,37.59374966,127.0994248,임가네,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
용마산로 494,서울특별시,중랑구,서울특별시 중랑구 용마산로 494,서울특별시 중랑구 망우동 410-1,37.59497252,127.1002707,빛나는 바다횟집 앞,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
상봉로 76,서울특별시,중랑구,서울특별시 중랑구 상봉로 76,서울특별시 중랑구 망우동 477-56,37.59260575,127.0935843,고기반 햄반 앞,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
상봉로 76,서울특별시,중랑구,서울특별시 중랑구 상봉로 76,서울특별시 중랑구 망우동 477-56,37.59260575,127.0935843,만나숯불 앞,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
상봉로 78,서울특별시,중랑구,서울특별시 중랑구 상봉로 78,서울특별시 중랑구 망우동 479-77,37.5928309,127.0935702,돌솥밥 기사식당 앞,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
용마산로 441번지,서울특별시,중랑구,서울특별시 중랑구 용마산로 441,서울특별시 중랑구 망우동 531-4,37.59084116,127.0973084,서원 중화요리 앞,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
용마산로 488,서울특별시,중랑구,서울특별시 중랑구 용마산로 488,서울특별시 중랑구 망우동 410-8,37.59448255,127.0998237,명륜진사갈비 앞,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
용마산로96길 33,서울특별시,중랑구,서울특별시 중랑구 용마산로96길 33,서울특별시 중랑구 망우동 437-18,37.59005416,127.0992655,덕성떡집 앞,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
봉우재로 234,서울특별시,중랑구,서울특별시 중랑구 봉우재로 234,서울특별시 중랑구 망우동 460-1,37.59516913,127.0988755,연세 산돌병원 앞,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
봉우재로 240,서울특별시,중랑구,서울특별시 중랑구 봉우재로 240,서울특별시 중랑구 망우동 458-3,37.59530807,127.0993721,CU 앞,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
겸재로 261,서울특별시,중랑구,서울특별시 중랑구 겸재로 261,서울특별시 중랑구 망우동 526-2,37.59075471,127.0966074,개성갈비 앞,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
봉우재로70길 96,서울특별시,중랑구,서울특별시 중랑구 봉우재로70길 96,서울특별시 중랑구 망우동 530-3,37.59139552,127.0967468,유영상가 앞,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
겸재로253-1,서울특별시,중랑구,서울특별시 중랑구 겸재로253-1,서울특별시 중랑구 망우동 526-32,37.59052839,127.095694,더샵팰리스,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
